Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"V Lazova12, V Guzov12, K Olszewski, S Tulyakov…",Control-NeRF: Editable Feature Volumes for Scene Rendering and Manipulation Supplementary Material,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/WACV2023/supplemental/Lazova_Control-NeRF_Editable_Feature_WACV_2023_supplemental.pdf,,290,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,"… tage of our approach, we conduct additional evaluations in which we examine how well NeRF performs with similar computational resources. We trained the NeRF network for each of …",https://openaccess.thecvf.com/content/WACV2023/supplemental/Lazova_Control-NeRF_Editable_Feature_WACV_2023_supplemental.pdf,"https://scholar.google.com/scholar?q=related:M2w0ijb5Hb8J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"L Guibas, D Anguelov",NeRDi: Single-View NeRF Synthesis with Language-Guided Diffusion as General Image Priors—Supplementary Material—,,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2023/supplemental/Deng_NeRDi_Single-View_NeRF_CVPR_2023_supplemental.pdf,,291,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,2,,"Figure 2 shows our additional results and comparisons for images in the wild. The results are presented in 4 groups, each group containing 3 objects from similar classes but with …",http://openaccess.thecvf.com/content/CVPR2023/supplemental/Deng_NeRDi_Single-View_NeRF_CVPR_2023_supplemental.pdf,
0,"M Mahdi Johari, Y Lepoittevin, F Fleuret",GeoNeRF: Generalizing NeRF with Geometry Priors,2021,arXiv e-prints,ui.adsabs.harvard.edu,https://ui.adsabs.harvard.edu/abs/2021arXiv211113539M/abstract,,292,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,2,"We present GeoNeRF, a generalizable photorealistic novel view synthesis method based on neural radiance fields. Our approach consists of two main stages: a geometry reasoner and …",,"https://scholar.google.com/scholar?q=related:jf5sa_wTdCIJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"J Chen, W Yi, L Ma, X Jia, H Lu",Supplementary Materials for GM-NeRF: Learning Generalizable Model-based Neural Radiance Fields from Multi-view Images,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2023/supplemental/Chen_GM-NeRF_Learning_Generalizable_CVPR_2023_supplemental.pdf,,293,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,"In our supplementary materials, we provide additional quantitative and qualitative results of novel view synthesis and novel pose synthesis as shown in Fig 2, Tab 2, and Tab 3. More …",https://openaccess.thecvf.com/content/CVPR2023/supplemental/Chen_GM-NeRF_Learning_Generalizable_CVPR_2023_supplemental.pdf,
0,"LAN Yushi, CC Loy, B Dai",Learning Dense NeRF Correspondence Through Generative Structural Priors,,openreview.net,,https://openreview.net/forum?id=Y-8bEgodif,,294,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,,"… NeRF-based GANs to learn 3D NeRF … NeRF and the template NeRF significantly affects the training process, which may even collapose at the beginning stage if it gets a sampled NeRF …",https://openreview.net/pdf?id=Y-8bEgodif,"https://scholar.google.com/scholar?q=related:mx4aL6PTRY0J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,S Berberich,NeRF as super-resolution method,2021,,theses.ubn.ru.nl,https://theses.ubn.ru.nl/handle/123456789/12759,,295,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,2,… -resolution capability of NeRF [6] a neural network based view synthesis algorithm. NeRF is a … This thesis will therefore investigate how the NeRF method compares to conventional …,https://theses.ubn.ru.nl/bitstreams/9926863b-86f0-4f01-8d43-8065207647d3/download,"https://scholar.google.com/scholar?q=related:ZYgd0zmNcpEJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"J Li, Z Feng, Q She, H Ding, C Wang, GH Lee",Supplementary Material–MINE: Towards Continuous Depth MPI with NeRF for Novel View Synthesis,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/ICCV2021/supplemental/Li_MINE_Towards_Continuous_ICCV_2021_supplemental.pdf,,296,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,6,,There are two recent works: pixelNeRF [10] and GRF [8] that condition NeRF [6] on input image (s). pixelNeRF [10] first extracts a feature map from a given input image. A feature vector …,https://openaccess.thecvf.com/content/ICCV2021/supplemental/Li_MINE_Towards_Continuous_ICCV_2021_supplemental.pdf,"https://scholar.google.com/scholar?q=related:x8EPRlPrFEkJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"F Tosi, A Tonioni, D De Gregorio, M Poggi",NeRF-Supervised Deep Stereo–Supplementary Material,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2023/supplemental/Tosi_NeRF-Supervised_Deep_Stereo_CVPR_2023_supplemental.pdf,,297,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,4,,Depth Label Scaling. We found through empirical observation that depth labels generated by Instant-NGP [6] and converted into disparities often have absolute mean errors of about 0.5-…,https://openaccess.thecvf.com/content/CVPR2023/supplemental/Tosi_NeRF-Supervised_Deep_Stereo_CVPR_2023_supplemental.pdf,
0,L Goodman,The Nerf Blaster Modification Guide: The Unofficial Handbook for Making Your Foam Arsenal Even More Awesome,2018,,dl.acm.org,https://dl.acm.org/doi/abs/10.5555/3307284,,298,2023-06-20 11:11:40,,10.5555/3307284,,,,,,,0,0,0,1,5,"… Dartsguides readers through the basics of Nerf's two main propulsion systems and provides … Nerf Blasters, first introduced in the 1980s, are experiencing a Renaissance! Nerf Blasters …",,
0,LN Huber,'The battle never stops'-A discourse analysis of Nerf toy gun advertisements,2019,,diva-portal.org,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1482902,,299,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,4,… This study consists of a discourse analysis of five Nerf toy … the discourse of the selected Nerf toy gun commercials has been … through the discourse of Nerf toy gun advertisements as …,https://www.diva-portal.org/smash/get/diva2:1482902/FULLTEXT01.pdf,"https://scholar.google.com/scholar?q=related:JCKtXdMMJd8J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"B Joshi, M Troiani, M Kulshrestha",Traumatic injuries from foam Nerf bullets,,eyenews.uk.com,,https://www.eyenews.uk.com/media/32046/eyejj23-case-report-nerf-bullets-final.pdf,,300,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,3,,"… from Nerf gun bullets. Generally, Nerf guns are considered safer than airsoft guns. While there are many papers on airsoft guns causing ocular injuries, there is little literature on Nerf …",https://www.eyenews.uk.com/media/32046/eyejj23-case-report-nerf-bullets-final.pdf,
0,"JT Barron, B Mildenhall, M Tancik, P Hedman…",Mip-NeRF: A Multiscale Representation for Anti-Aliasing Neural Radiance Fields Supplemental Material,,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/ICCV2021/supplemental/Barron_Mip-NeRF_A_Multiscale_ICCV_2021_supplemental.pdf,,301,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,"In order to derive formulas for the various moments of the uniform distribution over a conical frustum, we consider an axis-aligned cone parameterized as (x, y, z)= φ (r, t, θ)=(rt cos θ, rt …",https://openaccess.thecvf.com/content/ICCV2021/supplemental/Barron_Mip-NeRF_A_Multiscale_ICCV_2021_supplemental.pdf,"https://scholar.google.com/scholar?q=related:HjX8ALxZfOEJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,S Hachisuka,NeRF-to-BIM: Semantic Segmentation for Construction Project with Neural Radiance Fields,,cs230.stanford.edu,,http://cs230.stanford.edu/projects_fall_2022/reports/31.pdf,,304,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,1,,"… First, we reconstruct 3D scenes of a construction site using NeRF. Second, we create semantic segmentation with pre-trained DL algorithms. For the first step, we use Instant NeRF …",http://cs230.stanford.edu/projects_fall_2022/reports/31.pdf,"https://scholar.google.com/scholar?q=related:H4-cxdfdjioJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"MM Johari, Y Lepoittevin, F Fleuret",Supplementary Materials for GeoNeRF: Generalizing NeRF with Geometry Priors,,openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/supplemental/Johari_GeoNeRF_Generalizing_NeRF_CVPR_2022_supplemental.pdf,,305,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,3,,"As stated in the main article, we borrow the architecture of our geometry reasoner from CasMVSNet [2]. We construct D (2)= 48 depth planes for the coarsest cost volume, D (1)= 32 for …",http://openaccess.thecvf.com/content/CVPR2022/supplemental/Johari_GeoNeRF_Generalizing_NeRF_CVPR_2022_supplemental.pdf,"https://scholar.google.com/scholar?q=related:0E5p62pFMakJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"W Bian, Z Wang, K Li, JW Bian, VA Prisacariu",NoPe-NeRF: Optimising Neural Radiance Field with No Pose Prior (Supplementary Material),,openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2023/supplemental/Bian_NoPe-NeRF_Optimising_Neural_CVPR_2023_supplemental.pdf,,306,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,5,,"… During refinement, the learning rate of NeRF model decays every 10 epochs with 0.9954, and the … LLFF-NeRF Dataset. We compare our approach against NeRFmm on the LLFF-NeRF …",https://openaccess.thecvf.com/content/CVPR2023/supplemental/Bian_NoPe-NeRF_Optimising_Neural_CVPR_2023_supplemental.pdf,
0,"K Yamada, Y Aota, T Saito, Y Inaba",Corrélation entre la sciatalgie au repos et l'œdème du nerf spinal dans les canaux lombaires étroits symptomatiques,2023,Revue de Chirurgie Orthopédique et …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1877051721005797,,307,2023-06-20 11:11:40,,,,,,,,,0,0,0,4,1,Background Previous studies reported that spinal nerve edema on magnetic resonance myelography (MRM) and leg pain at rest were specifically observed in symptomatic lumbar …,,"https://scholar.google.com/scholar?q=related:j-N6X028SfAJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"F Samia, K Faycel",Paralysie de la branche externe du nerf spinal sur cicatrice cheloide,2016,The Pan African Medical Journal,search.proquest.com,https://search.proquest.com/openview/dc5e9af604c9f0df1338b07fbb79c5fc/1?pq-origsite=gscholar&cbl=2045576,,308,2023-06-20 11:11:40,,,,,,,,,0,0,0,2,7,… L'atteinte de la branche externe du Nerf Spinal se … Nerf Spinal est survenue lors de la reprise de la cicatrice cutanée chéloïde. Ceci s'explique par la localisation très superficielle du Nerf …,,"https://scholar.google.com/scholar?q=related:f9nRyh7-b_UJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,A Ge,Importance Sampling of Views in NeRF,,albertge.com,,https://www.albertge.com/projects/nerf.pdf,,309,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,1,,"… During training, we noticed that the NeRF model is sensitive to poor initialized states. Thus, our … NeRF model, we consider possible routes in quantifying sample importance in NeRF …",https://www.albertge.com/projects/nerf.pdf,"https://scholar.google.com/scholar?q=related:xdT2ag8q2e4J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"L BOUBLATA, M BENLAHRACHE, N HAMROUCHE…",PRESERVATION DE LA FONCTION DU NERF FACIAL ET QUALITE DE L'EXERESE DANS LA CHIRURGIE DES SCHWANNOMES VESTIBULAIRES LARGE …,,asjp.cerist.dz,,https://www.asjp.cerist.dz/en/downArticle/421/12/2/75573,,310,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,4,,"… facial dépend de 3 facteurs : - La préservation anatomique du nerf. - Le seuil de stimulation du nerf en fin d’intervention ; dans notre étude, ce seuil à partir duquel la fonction du nerf …",https://www.asjp.cerist.dz/en/downArticle/421/12/2/75573,"https://scholar.google.com/scholar?q=related:pvXN4vhgdxMJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,MDC Larsen,"Nerf gun 220 Nicolaus of Damascus 106, 159 Ollie Hopnoodle's Haven of Bliss xi oral-preference perspective 78, 82–85, 89, 96, 166",2020,The Gospel as Manuscript: An Early History …,Oxford University Press,,,312,2023-06-20 11:11:40,CITATION,,,,,,,,0,0,0,1,3,,,"https://scholar.google.com/scholar?q=related:deHjv6vLiyQJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,B Mildenhall,3.7 NeRF for View Synthesis,,3D Morphable Models and Beyond,scholar.archive.org,https://scholar.archive.org/work/3lpnblicpbfkrdv3cjcauocwh4/access/wayback/https://drops.dagstuhl.de/opus/volltexte/2022/17270/pdf/dagrep_v012_i003_p097_22121.pdf#page=8,,313,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,,"… Barron, Ravi Ramamoorthi, Ren Ng:“NeRF: representing scenes as neural radiance fields for … I will give a brief overview of our recent work on extending NeRF to perform better on large …",,"https://scholar.google.com/scholar?q=related:beg3yaTFR-MJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"S Kwon, Z Bin, MF Deslivia, HJ Lee, IH Jeon",Incision cutanée arciforme pour la transposition du nerf ulnaire dans le syndrome du tunnel cubital: étude cadavérique et clinique afin de prévenir les lésions du nerf …,2020,Revue de Chirurgie …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1877051720301088,,314,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,3,"Introduction Medial skin incision is obligatory for ulnar nerve transposition in cubital tunnel syndrome. However, inadvertent surgical damage to the terminal branches of both the medial …",,"https://scholar.google.com/scholar?q=related:1K8odFer15oJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"B Brzozowski, E Johnson, KK Hodge",Library Takeovers: After Hours Nerf Games and More at the Corvallis-Benton County Public Library,2018,,core.ac.uk,https://core.ac.uk/download/pdf/212798336.pdf,,315,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,3,5,"… If Nerf games are involved, a supply of Nerf blasters and darts is essential. The library began with 25 Nerf blasters and a few hundred darts. Because many teens and tweens bring their …",https://core.ac.uk/download/pdf/212798336.pdf,"https://scholar.google.com/scholar?q=related:kkp0mVjiSQ8J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"M Kiray, YA Tunali",Lidar and Additional Constraints for NeRF on Outdoor Scenes,,yigitarastunali.com,,https://www.yigitarastunali.com/project/lidar-constrainted-nerf-on-outdoor-scenes/lidar-constrainted-nerf-on-outdoor-scenes.pdf,,316,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,2,,… We also show that NeRF can be used for semantic segmentation of outdoor scenes. This is especially important for autonomous driving tasks. The semantic loss added to NeRF also …,https://www.yigitarastunali.com/project/lidar-constrainted-nerf-on-outdoor-scenes/lidar-constrainted-nerf-on-outdoor-scenes.pdf,"https://scholar.google.com/scholar?q=related:lPaK2RhH7IAJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"D Kim, K Choi",NeRF-like Non-line-of-sight Imaging,,sgga.kaist.ac.kr,,http://sgga.kaist.ac.kr/~sungeui/GCG_S22/Student_Presentations/CS580_Final-term-Project_T2_v2.pdf,,317,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,2,,"… NeRF-like NLOS Imaging … Improved NeRF variants are applicable for better performance. (KiloNeRF, FastNeRF, Mip-… • Survey of NeRF papers • Random sampler …",http://sgga.kaist.ac.kr/~sungeui/GCG_S22/Student_Presentations/CS580_Final-term-Project_T2_v2.pdf,"https://scholar.google.com/scholar?q=related:ZFqZ5yELgW4J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"P Cottias, N Gaujac, PA Bouché, P Anract",… idiopathique au membre inférieur traitée par neurolyse: à propos de 115 libérations du nerf fibulaire commun au col de la fibula et du nerf tibial postérieur au tunnel …,2022,Revue de Chirurgie …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1877051722005354,,319,2023-06-20 11:11:40,,,,,,,,,0,0,0,4,1,Introduction La compression du nerf fibulaire commun (NFC) au col de la fibula et celle du nerf tibial postérieur (NTP) au tunnel tarsien sont les syndromes canalaires les plus fréquents …,,"https://scholar.google.com/scholar?q=related:Xp1qAvrFG3sJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"JR Schlup, MR Herrera","Making an Office Nerf Turret: A Vulnerable, Cyber-Kinetic Demonstration",2020,,JSTOR,https://www.jstor.org/stable/pdf/resrep25246.pdf,,320,2023-06-20 11:11:40,,,,,,,,,0,0,0,2,3,"… constructed a desktop Office Nerf Turret (ONT) to be the centerpiece of the tutorial. … Nerf Turret (ONT) to be the centerpiece of the tutorial. Conceptually, the ONT is an autonomous Nerf …",https://dataworks.testscience.org/wp-content/uploads/sites/13/formidable/23/How-to-Build-a-Turret-1-1.pdf,"https://scholar.google.com/scholar?q=related:_iYzIZ47edQJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,MA Espinasse-Berrod,Paralysie de l'oblique supérieur (nerf trochléaire),2018,Strabologie: Approches diagnostique et …,books.google.com,https://books.google.com/books?hl=en&lr=&id=CWZmDwAAQBAJ&oi=fnd&pg=PA165&dq=nerf&ots=2SI83A4UjU&sig=ZVVtPaHaEgq91lymEOH5xcoeVYU,,321,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,5,"Les tableaux de paralysie du muscle oblique supérieur (aussi dénommée parésie de l'oblique supérieur, paralysie du IVe nerf crânien ou paralysie du nerf trochléaire) représentent un …",,"https://scholar.google.com/scholar?q=related:dakU91aEiFEJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,T Tietze,"Design of a cyborg NERF blaster for children with physical disabilities.: Using the abilities of children with physical disabilities, as inspiration, to create a toy that …",2019,,repository.tudelft.nl,https://repository.tudelft.nl/islandora/object/uuid:91efc964-3bdc-4ce1-a991-e6606d233747,,322,2023-06-20 11:11:40,,,,,,,,,0,0,0,1,4,This graduation report aimed towards the vision „ Transform the needs of the minority into the wishes of the majority“. Children with physical disabilities face the issue to be excluded …,,"https://scholar.google.com/scholar?q=related:6czZngrpUWIJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
